StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
081931,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081932,4000,4,19460,4.79,5.0,4.77,5.0,-0.1,2021-03-24
081933,241000,37,1047240,4.02,4.7,3.99,4.52,0.8,2021-03-24
081934,5000,1,9800,1.96,1.96,1.96,1.96,-0.11,2021-03-24
081935,1466000,54,3062820,2.4,2.4,1.97,2.04,-0.17,2021-03-24
081936,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081937,250000,1,115000,0.46,0.46,0.46,0.46,0.0,2021-03-24
081938,80000,6,29500,0.37,0.37,0.36,0.37,-0.01,2021-03-24
081939,408000,17,284240,0.67,0.71,0.66,0.68,0.02,2021-03-24
081940,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081941,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081942,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081943,100000,2,112000,1.12,1.12,1.12,1.12,0.0,2021-03-24
081944,72000,6,43460,0.63,0.63,0.59,0.6,-0.05,2021-03-24
081945,167000,6,95250,0.58,0.59,0.55,0.55,-0.03,2021-03-24
081946,356000,29,507820,1.4,1.46,1.4,1.42,-0.27,2021-03-24
081947,314000,26,229510,0.8,0.8,0.71,0.74,-0.12,2021-03-24
081948,65000,6,57450,0.88,0.91,0.87,0.87,-0.02,2021-03-24
081949,5000,1,5350,1.07,1.07,1.07,1.07,0.0,2021-03-24
081950,269000,10,300600,1.13,1.17,1.09,1.1,-0.02,2021-03-24
081951,180000,7,105800,0.59,0.6,0.58,0.58,0.02,2021-03-24
081952,524000,4,219840,0.41,0.42,0.41,0.41,0.0,2021-03-24
081953,222000,5,184950,0.82,0.84,0.82,0.83,0.03,2021-03-24
081954,6000,1,1680,0.28,0.28,0.28,0.28,-0.04,2021-03-24
081955,642000,12,437310,0.63,0.72,0.63,0.68,0.02,2021-03-24
081956,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081957,75000,6,40390,0.54,0.55,0.52,0.53,-0.02,2021-03-24
081958,36000,2,18000,0.5,0.5,0.5,0.5,-0.01,2021-03-24
081959,222000,23,384300,1.72,1.78,1.7,1.7,0.01,2021-03-24
081960,31000,4,24580,0.79,0.8,0.79,0.79,0.01,2021-03-24
081961,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081962,285000,24,419500,1.76,1.76,1.34,1.45,-0.27,2021-03-24
081963,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081964,8000,2,10450,1.31,1.31,1.3,1.3,-0.06,2021-03-24
081965,48000,12,155060,3.2,3.66,2.96,2.98,-0.68,2021-03-24
081966,7000,3,30180,4.42,4.42,4.19,4.19,-1.01,2021-03-24
081967,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081968,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081969,27000,7,28600,1.03,1.09,1.01,1.05,-0.04,2021-03-24
081970,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081971,251000,14,672270,2.58,2.86,2.58,2.6,-0.35,2021-03-24
081972,343000,72,427650,1.29,1.29,1.2,1.24,-0.31,2021-03-24
081973,325000,58,542840,1.66,1.7,1.65,1.66,-0.16,2021-03-24
081974,283000,57,530840,2.0,2.0,1.81,1.85,-0.33,2021-03-24
081975,1000,1,2490,2.49,2.49,2.49,2.49,-0.08,2021-03-24
081976,479000,31,713430,1.61,1.61,1.44,1.44,-0.1,2021-03-24
081977,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081978,9000,3,16080,1.79,1.79,1.77,1.77,-0.17,2021-03-24
081979,1235000,34,2333700,2.0,2.0,1.84,1.94,0.01,2021-03-24
081980,39000,2,57390,1.51,1.51,1.46,1.46,-0.09,2021-03-24
081981,39000,6,105230,2.44,2.76,2.44,2.76,0.34,2021-03-24
081982,92000,14,158810,1.6,1.83,1.6,1.83,0.27,2021-03-24
081983,50000,5,90300,1.76,1.88,1.76,1.88,0.25,2021-03-24
081984,175000,5,206500,1.13,1.19,1.13,1.13,0.02,2021-03-24
081985,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081986,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081987,20000,1,8000,0.4,0.4,0.4,0.4,-0.02,2021-03-24
081988,58000,8,174950,3.14,3.14,2.92,2.92,-0.25,2021-03-24
081989,449000,20,1210220,2.89,2.89,2.6,2.66,-0.22,2021-03-24
081990,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081991,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081992,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081993,340000,8,362200,1.06,1.1,1.04,1.05,0.03,2021-03-24
081994,333000,8,419710,1.26,1.32,1.25,1.25,-0.07,2021-03-24
081995,82000,4,408900,5.0,5.05,4.95,4.95,0.04,2021-03-24
081996,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081997,88000,5,365560,4.12,4.21,4.12,4.21,0.0,2021-03-24
081998,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
081999,190000,21,726310,3.52,3.88,3.49,3.82,0.62,2021-03-24
082000,1155000,104,1102100,1.0,1.0,0.93,0.94,-0.1,2021-03-24
082001,18000,4,19070,1.06,1.06,1.05,1.05,-0.2,2021-03-24
082002,93000,16,211160,2.4,2.46,2.08,2.11,-0.3,2021-03-24
082003,277000,9,598550,2.37,2.37,1.85,1.85,-0.8,2021-03-24
082004,266000,36,470750,2.12,2.12,1.58,1.88,-0.11,2021-03-24
082005,181000,5,36200,0.2,0.2,0.2,0.2,0.02,2021-03-24
082006,17000,4,28010,1.58,1.66,1.58,1.66,0.12,2021-03-24
082007,71000,7,165330,2.19,2.38,2.19,2.37,0.09,2021-03-24
082008,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082009,160000,5,756900,4.52,4.8,4.49,4.8,0.33,2021-03-24
082010,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082011,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082012,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082013,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082014,67000,5,29010,0.44,0.44,0.42,0.43,-0.05,2021-03-24
082015,35000,3,24900,0.7,0.72,0.7,0.72,-0.02,2021-03-24
082016,15000,5,17980,1.15,1.23,1.15,1.23,0.13,2021-03-24
082017,10000,1,5100,0.51,0.51,0.51,0.51,-0.19,2021-03-24
082018,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082019,102000,2,90860,0.89,0.93,0.89,0.93,0.04,2021-03-24
082020,403000,14,666440,1.69,1.69,1.63,1.63,-0.15,2021-03-24
082021,311000,11,1280480,4.08,4.21,3.98,4.21,0.0,2021-03-24
082022,29000,12,137190,4.69,4.98,4.66,4.98,0.45,2021-03-24
082023,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082024,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082025,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082026,61000,6,242840,3.99,4.03,3.9,3.9,-1.01,2021-03-24
082027,1536000,40,2542150,1.65,1.82,1.49,1.55,-0.25,2021-03-24
082028,81000,11,136770,1.71,1.71,1.67,1.7,-0.05,2021-03-24
082029,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082030,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082031,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082032,23000,10,77220,3.09,3.59,3.09,3.46,0.48,2021-03-24
082033,454000,24,318890,0.71,0.79,0.62,0.62,-0.06,2021-03-24
082034,89000,4,114990,1.2,1.34,1.2,1.34,0.08,2021-03-24
082035,272000,12,559820,1.97,2.14,1.97,2.1,0.17,2021-03-24
082036,67000,4,46440,0.72,0.72,0.69,0.69,-0.07,2021-03-24
082037,10000,1,5400,0.54,0.54,0.54,0.54,0.04,2021-03-24
082038,18000,5,14630,0.79,0.84,0.79,0.8,0.01,2021-03-24
082039,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082040,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082041,609000,44,570110,0.93,0.96,0.91,0.91,-0.24,2021-03-24
082042,238000,16,333300,1.58,1.58,1.34,1.34,-0.23,2021-03-24
082043,41000,7,40730,0.99,1.0,0.97,0.97,-0.26,2021-03-24
082044,3000,1,17400,5.8,5.8,5.8,5.8,0.0,2021-03-24
082045,470000,12,1201180,2.29,2.68,2.29,2.68,0.33,2021-03-24
082046,91000,5,80320,0.85,0.92,0.85,0.87,0.0,2021-03-24
082047,182000,3,345800,1.9,1.9,1.9,1.9,0.01,2021-03-24
082048,36000,5,94890,2.55,2.66,2.51,2.51,-0.04,2021-03-24
082049,4000,2,3310,0.83,0.83,0.82,0.82,-0.02,2021-03-24
082050,12000,2,21900,1.9,1.9,1.81,1.81,0.0,2021-03-24
082051,62000,5,142800,2.32,2.32,2.3,2.3,-0.21,2021-03-24
082052,34000,6,123900,3.66,3.66,3.51,3.51,-0.33,2021-03-24
082053,30000,2,83410,2.82,2.82,2.65,2.65,-0.21,2021-03-24
082054,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082055,77000,11,369170,4.22,5.0,4.22,5.0,0.84,2021-03-24
082056,136000,10,237360,1.79,1.8,1.56,1.56,-0.35,2021-03-24
082057,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082058,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082059,5000,1,6650,1.33,1.33,1.33,1.33,0.0,2021-03-24
082060,4000,1,6520,1.63,1.63,1.63,1.63,-0.16,2021-03-24
082061,185000,4,67450,0.36,0.51,0.36,0.51,0.0,2021-03-24
082062,38000,7,76140,2.01,2.05,1.95,1.95,-0.42,2021-03-24
082063,20000,1,42400,2.12,2.12,2.12,2.12,-0.25,2021-03-24
082064,117000,5,50200,0.42,0.43,0.42,0.42,0.01,2021-03-24
082065,60000,4,67200,1.13,1.14,1.09,1.09,-0.09,2021-03-24
082066,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082067,33000,4,28480,0.81,0.88,0.81,0.86,0.02,2021-03-24
082068,20000,1,12600,0.63,0.63,0.63,0.63,-0.03,2021-03-24
082069,181000,12,320220,1.7,1.8,1.7,1.77,0.11,2021-03-24
082070,1000,1,1860,1.86,1.86,1.86,1.86,0.22,2021-03-24
082071,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082072,7000,3,21900,3.46,3.46,3.0,3.0,-0.74,2021-03-24
082073,15000,5,56570,3.93,3.93,3.54,3.54,-0.64,2021-03-24
082074,6000,6,22160,3.76,3.76,3.68,3.68,-0.37,2021-03-24
082075,132000,11,496410,3.64,3.84,3.64,3.84,0.23,2021-03-24
082076,17000,4,56350,3.22,3.36,3.22,3.3,0.0,2021-03-24
082077,78000,6,330720,4.15,4.27,4.15,4.27,0.09,2021-03-24
082078,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082079,136000,11,193630,1.42,1.47,1.37,1.37,-0.15,2021-03-24
082080,40000,2,62000,1.56,1.56,1.54,1.54,-0.29,2021-03-24
082081,7000,1,9800,1.4,1.4,1.4,1.4,0.0,2021-03-24
082082,20000,2,30400,1.51,1.53,1.51,1.53,0.0,2021-03-24
082083,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082084,4000,2,3240,0.83,0.83,0.79,0.79,-0.05,2021-03-24
082085,21000,3,74060,3.76,3.76,3.28,3.28,-0.32,2021-03-24
082086,2000,1,8800,4.4,4.4,4.4,4.4,-0.09,2021-03-24
082087,53000,4,45890,0.89,0.89,0.82,0.82,-0.12,2021-03-24
082088,5000,2,23800,4.7,5.0,4.7,5.0,0.0,2021-03-24
082089,591000,42,2800920,4.08,4.83,4.08,4.66,0.87,2021-03-24
082090,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082091,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082092,16000,2,5680,0.35,0.36,0.35,0.36,0.0,2021-03-24
082093,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082094,998000,2,334330,0.34,0.34,0.33,0.33,-0.07,2021-03-24
082095,33000,4,49440,1.39,1.58,1.39,1.58,0.27,2021-03-24
082096,19000,1,12160,0.64,0.64,0.64,0.64,-0.02,2021-03-24
082097,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082098,70000,1,90300,1.29,1.29,1.29,1.29,-0.08,2021-03-24
082099,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082100,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082101,1000,1,2230,2.23,2.23,2.23,2.23,-0.59,2021-03-24
082102,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082103,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082104,93000,7,319560,3.59,3.59,3.32,3.32,-0.41,2021-03-24
082105,4000,1,3720,0.93,0.93,0.93,0.93,0.0,2021-03-24
082106,766000,33,906090,1.14,1.23,1.14,1.17,0.14,2021-03-24
082107,17000,5,38070,2.21,2.26,2.19,2.19,-0.05,2021-03-24
082108,42000,4,120700,2.92,2.92,2.86,2.88,-0.11,2021-03-24
082109,881000,10,1720150,1.96,2.0,1.86,1.87,-0.17,2021-03-24
082110,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082111,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082112,11000,2,34760,3.46,3.46,3.13,3.13,-0.62,2021-03-24
082113,1000,1,2260,2.26,2.26,2.26,2.26,0.0,2021-03-24
082114,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082115,36000,6,52010,1.5,1.56,1.35,1.35,0.0,2021-03-24
082116,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082117,61000,4,118360,2.02,2.02,1.9,1.93,-0.04,2021-03-24
082118,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082119,61000,21,406050,6.1,7.0,6.1,6.7,1.3,2021-03-24
082120,6000,1,13980,2.33,2.33,2.33,2.33,-0.15,2021-03-24
082121,30000,5,49400,1.66,1.66,1.62,1.62,-0.29,2021-03-24
082122,43000,3,43680,1.0,1.03,1.0,1.02,0.0,2021-03-24
082123,1000,1,1050,1.05,1.05,1.05,1.05,-0.06,2021-03-24
082124,120000,8,54000,0.45,0.46,0.44,0.46,0.03,2021-03-24
082125,40000,4,15100,0.37,0.38,0.37,0.38,0.0,2021-03-24
082126,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082127,486000,16,272960,0.65,0.65,0.55,0.56,-0.09,2021-03-24
082128,1410000,157,1691680,1.25,1.32,1.1,1.14,-0.18,2021-03-24
082129,80000,3,44260,0.55,0.56,0.52,0.52,-0.05,2021-03-24
082130,4690000,548,2983060,0.67,0.67,0.6,0.63,-0.06,2021-03-24
082131,719000,27,646210,0.85,0.92,0.85,0.9,0.05,2021-03-24
082132,642000,21,504260,0.81,0.82,0.78,0.79,-0.07,2021-03-24
082133,10000,1,9000,0.9,0.9,0.9,0.9,0.04,2021-03-24
082134,91000,3,73730,0.81,0.82,0.81,0.81,0.0,2021-03-24
082135,136000,1,88400,0.65,0.65,0.65,0.65,-0.02,2021-03-24
082136,10000,1,5100,0.51,0.51,0.51,0.51,0.0,2021-03-24
082137,75000,6,77750,1.07,1.07,1.01,1.01,-0.08,2021-03-24
082138,1528000,16,807920,0.5,0.53,0.5,0.53,0.01,2021-03-24
082139,1000,1,470,0.47,0.47,0.47,0.47,0.0,2021-03-24
082140,32000,3,22070,0.7,0.7,0.68,0.69,0.01,2021-03-24
082141,20000,4,7950,0.41,0.41,0.39,0.39,-0.02,2021-03-24
082142,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082143,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082144,952000,43,1728850,1.78,1.89,1.78,1.81,-0.01,2021-03-24
082145,101000,5,52420,0.52,0.52,0.51,0.51,-0.07,2021-03-24
082146,32000,3,87200,2.75,2.75,2.71,2.71,-0.06,2021-03-24
082147,25000,2,23950,1.03,1.03,0.94,0.94,-0.09,2021-03-24
082148,260000,6,369200,1.53,1.53,1.34,1.34,-0.2,2021-03-24
082149,20000,1,9600,0.48,0.48,0.48,0.48,0.0,2021-03-24
082150,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082151,1000,1,290,0.29,0.29,0.29,0.29,0.0,2021-03-24
082152,5336000,146,9044070,1.89,1.9,1.54,1.67,-0.19,2021-03-24
082153,7000,1,9450,1.35,1.35,1.35,1.35,0.01,2021-03-24
082154,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082155,508000,111,5793000,10.8,12.5,9.85,10.6,-1.6,2021-03-24
082156,3000,1,11700,3.9,3.9,3.9,3.9,-0.17,2021-03-24
082157,676000,22,1249860,1.92,1.92,1.8,1.88,-0.04,2021-03-24
082158,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082159,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082160,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082161,71000,6,153920,2.17,2.18,2.1,2.11,-0.2,2021-03-24
082162,488000,20,942750,1.73,1.98,1.73,1.98,0.18,2021-03-24
082163,294000,7,410200,1.39,1.44,1.36,1.44,0.03,2021-03-24
082164,31000,3,37720,1.24,1.24,1.17,1.17,-0.11,2021-03-24
082165,177000,6,277680,1.57,1.59,1.47,1.47,-0.16,2021-03-24
082166,19000,5,9710,0.5,0.7,0.5,0.7,0.05,2021-03-24
082167,157000,5,105150,0.67,0.68,0.66,0.68,0.03,2021-03-24
082168,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082169,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082170,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082171,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082172,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082173,5000,5,5000,1.0,1.0,1.0,1.0,0.0,2021-03-24
082174,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082175,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082176,27000,5,30280,1.15,1.15,1.04,1.04,0.0,2021-03-24
082177,139000,3,174440,1.29,1.29,1.24,1.26,-0.12,2021-03-24
082178,2000,2,3570,1.76,1.81,1.76,1.81,-0.02,2021-03-24
082179,190000,5,195440,1.1,1.13,1.01,1.04,0.02,2021-03-24
082180,58000,1,84680,1.46,1.46,1.46,1.46,-0.09,2021-03-24
082181,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082182,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082183,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082184,108000,3,62800,0.6,0.6,0.58,0.58,0.0,2021-03-24
082185,373000,36,515510,1.29,1.45,1.29,1.32,0.09,2021-03-24
082186,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082187,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082188,120000,5,153650,1.28,1.29,1.28,1.28,-0.38,2021-03-24
082189,20000,1,21000,1.05,1.05,1.05,1.05,0.0,2021-03-24
082190,3000,3,10630,3.49,3.67,3.47,3.67,0.0,2021-03-24
082191,22000,2,77880,3.54,3.54,3.54,3.54,0.23,2021-03-24
082192,169000,11,160850,1.02,1.02,0.92,0.95,-0.09,2021-03-24
082193,191000,11,190510,1.01,1.02,0.97,1.01,-0.04,2021-03-24
082194,21000,2,25500,1.23,1.23,1.2,1.2,-0.05,2021-03-24
082195,186000,17,262170,1.38,1.45,1.37,1.37,0.03,2021-03-24
082196,163000,10,311330,1.76,1.98,1.76,1.88,-0.05,2021-03-24
082197,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082198,41000,7,97390,2.43,2.46,2.27,2.27,0.15,2021-03-24
082199,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082200,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082201,20000,2,28200,1.41,1.41,1.41,1.41,-0.13,2021-03-24
082202,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082203,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082204,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082205,55000,6,48750,0.89,0.91,0.85,0.88,0.0,2021-03-24
082206,36000,5,51650,1.38,1.48,1.37,1.37,-0.4,2021-03-24
082207,10000,1,4500,0.45,0.45,0.45,0.45,0.0,2021-03-24
082208,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082209,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082210,140000,5,256620,1.87,1.87,1.77,1.77,-0.31,2021-03-24
082211,92000,4,29320,0.34,0.34,0.31,0.31,-0.04,2021-03-24
082212,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082213,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082214,12000,5,29620,2.48,2.6,2.42,2.6,-0.01,2021-03-24
082215,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082216,3000,1,17550,5.85,5.85,5.85,5.85,0.1,2021-03-24
082217,148000,9,217760,1.47,1.63,1.36,1.37,-0.25,2021-03-24
082218,20000,3,85310,4.21,4.36,4.21,4.36,0.18,2021-03-24
082219,10000,1,16600,1.66,1.66,1.66,1.66,-0.02,2021-03-24
082220,319000,3,914530,2.89,2.89,2.75,2.75,-0.55,2021-03-24
082221,903000,42,2780150,3.14,3.32,2.95,3.04,-0.05,2021-03-24
082222,824000,50,3059290,3.75,3.97,3.58,3.75,0.03,2021-03-24
082223,369000,48,1492450,3.9,4.26,3.78,3.93,0.05,2021-03-24
082224,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082225,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082226,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082227,123000,8,224150,1.86,1.9,1.8,1.82,-0.29,2021-03-24
082228,30000,1,42300,1.41,1.41,1.41,1.41,0.0,2021-03-24
082229,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082230,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082231,6000,1,3480,0.58,0.58,0.58,0.58,-0.03,2021-03-24
082232,80000,7,117360,1.48,1.54,1.45,1.46,-0.15,2021-03-24
082233,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082234,109000,5,111550,1.03,1.03,1.01,1.02,0.01,2021-03-24
082235,234000,22,333440,1.35,1.47,1.31,1.47,0.21,2021-03-24
082236,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082237,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082238,1000,1,6200,6.2,6.2,6.2,6.2,0.0,2021-03-24
082239,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082240,154000,4,281020,1.82,1.83,1.78,1.83,-0.13,2021-03-24
082241,7000,1,9380,1.34,1.34,1.34,1.34,-0.05,2021-03-24
082242,136000,9,197990,1.38,1.51,1.38,1.5,0.16,2021-03-24
082243,4000,1,2920,0.73,0.73,0.73,0.73,0.0,2021-03-24
082244,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082245,200000,2,117000,0.58,0.59,0.58,0.59,-0.05,2021-03-24
082246,92000,12,69900,0.73,0.82,0.73,0.82,0.06,2021-03-24
082247,21000,4,39180,1.88,1.9,1.83,1.9,0.0,2021-03-24
082248,581000,67,1048650,1.83,1.92,1.71,1.73,-0.19,2021-03-24
082249,480000,39,731890,1.51,1.6,1.44,1.49,0.06,2021-03-24
082250,110000,2,95600,0.87,0.87,0.86,0.86,-0.04,2021-03-24
082251,340000,9,486000,1.44,1.45,1.4,1.4,0.04,2021-03-24
082252,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082253,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082254,10000,1,27900,2.79,2.79,2.79,2.79,0.0,2021-03-24
082255,163000,3,310380,1.91,1.91,1.85,1.9,-0.05,2021-03-24
082256,798000,78,2130590,2.63,2.95,2.4,2.5,-0.09,2021-03-24
082257,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082258,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082259,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082260,194000,3,232780,1.2,1.2,1.19,1.19,0.0,2021-03-24
082261,28000,11,12720,0.32,0.65,0.29,0.65,0.15,2021-03-24
082262,38000,13,15440,0.31,0.59,0.28,0.59,-0.16,2021-03-24
082263,1000,1,580,0.58,0.58,0.58,0.58,0.0,2021-03-24
082264,173000,9,276720,1.59,1.64,1.57,1.64,-0.01,2021-03-24
082265,14000,3,11320,0.81,0.81,0.8,0.8,-0.01,2021-03-24
082266,12000,2,8300,0.7,0.7,0.69,0.69,0.0,2021-03-24
082267,9000,3,6770,0.76,0.76,0.75,0.75,-0.03,2021-03-24
082268,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082269,241000,7,278000,1.1,1.28,1.1,1.28,0.0,2021-03-24
082270,230000,3,292100,1.27,1.27,1.27,1.27,-0.32,2021-03-24
082271,49000,3,21120,0.43,0.44,0.43,0.43,-0.04,2021-03-24
082272,41000,1,20090,0.49,0.49,0.49,0.49,0.0,2021-03-24
082273,93000,16,108170,1.25,1.25,1.11,1.11,-0.34,2021-03-24
082274,335000,42,231890,0.69,0.75,0.6,0.6,-0.35,2021-03-24
082275,341000,42,387390,1.16,1.17,1.11,1.12,-0.28,2021-03-24
082276,21000,1,13230,0.63,0.63,0.63,0.63,-0.02,2021-03-24
082277,275000,14,260290,0.97,0.99,0.92,0.92,-0.04,2021-03-24
082278,19000,1,13110,0.69,0.69,0.69,0.69,-0.02,2021-03-24
082279,105000,4,147100,1.4,1.42,1.4,1.4,-0.13,2021-03-24
082280,79000,7,87380,1.08,1.16,1.05,1.16,0.05,2021-03-24
082281,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082282,28000,6,60090,2.17,2.22,2.07,2.07,-0.21,2021-03-24
082283,72000,6,100920,1.42,1.42,1.35,1.35,-0.06,2021-03-24
082284,1000,1,790,0.79,0.79,0.79,0.79,0.0,2021-03-24
082285,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082286,32000,5,63300,1.95,2.03,1.95,2.03,0.27,2021-03-24
082287,47000,7,98660,2.07,2.19,2.05,2.19,0.31,2021-03-24
082288,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082289,99000,9,137680,1.38,1.44,1.36,1.36,-0.02,2021-03-24
082290,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082291,83000,1,180940,2.18,2.18,2.18,2.18,0.0,2021-03-24
082292,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
082293,40000,4,54400,1.34,1.37,1.34,1.37,-0.04,2021-03-24
082294,1000,1,1040,1.04,1.04,1.04,1.04,-0.09,2021-03-24
082295,123000,2,163730,1.35,1.35,1.33,1.33,-0.03,2021-03-24
082296,43000,5,49740,1.16,1.2,1.15,1.15,-0.15,2021-03-24
082297,26000,4,28680,1.13,1.15,1.1,1.1,0.01,2021-03-24
082298,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
