StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
078508,58000,10,157960,2.72,2.87,2.62,2.78,-0.04,2021-03-25
078509,25000,2,61650,2.46,2.49,2.46,2.49,-0.02,2021-03-25
078510,836000,12,1604680,2.25,2.28,1.76,1.76,-0.47,2021-03-25
078511,18000,5,232000,12.9,13.4,12.0,13.4,0.8,2021-03-25
078512,72000,5,245490,3.78,3.78,3.06,3.06,-0.5,2021-03-25
078513,524000,3,161490,0.31,0.31,0.27,0.27,0.0,2021-03-25
078514,175000,7,118680,0.75,0.75,0.65,0.65,-0.06,2021-03-25
078515,151000,19,284310,1.98,2.03,1.79,1.79,-0.4,2021-03-25
078516,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078517,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078518,1000,1,650,0.65,0.65,0.65,0.65,0.0,2021-03-25
078519,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078520,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078521,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078522,30000,1,229500,7.65,7.65,7.65,7.65,-0.05,2021-03-25
078523,1000,1,770,0.77,0.77,0.77,0.77,-0.03,2021-03-25
078524,34000,8,140300,3.85,4.25,3.85,4.25,0.51,2021-03-25
078525,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078526,3000,1,2640,0.88,0.88,0.88,0.88,0.05,2021-03-25
078527,149000,7,139950,0.96,0.96,0.85,0.86,-0.09,2021-03-25
078528,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078529,399000,17,287000,0.75,0.75,0.67,0.68,0.01,2021-03-25
078530,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078531,1428000,10,1023230,0.73,0.73,0.65,0.65,0.0,2021-03-25
078532,2000,1,1460,0.73,0.73,0.73,0.73,-0.07,2021-03-25
078533,106000,3,27600,0.25,0.27,0.25,0.26,-0.02,2021-03-25
078534,12000,2,10400,0.88,0.88,0.8,0.8,0.0,2021-03-25
078535,47000,4,39560,0.89,0.89,0.8,0.8,-0.09,2021-03-25
078536,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078537,62000,6,46790,0.75,0.76,0.73,0.74,-0.04,2021-03-25
078538,31000,11,52590,1.73,1.74,1.61,1.62,-0.11,2021-03-25
078539,125000,12,435660,3.32,3.57,3.32,3.51,0.05,2021-03-25
078540,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078541,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078542,270000,5,99750,0.37,0.37,0.36,0.37,0.03,2021-03-25
078543,30000,1,7200,0.24,0.24,0.24,0.24,-0.05,2021-03-25
078544,1426000,21,476900,0.36,0.38,0.3,0.31,-0.02,2021-03-25
078545,243000,35,193620,0.8,0.81,0.77,0.78,-0.11,2021-03-25
078546,726000,29,279380,0.38,0.39,0.38,0.38,-0.01,2021-03-25
078547,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078548,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078549,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078550,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078551,440000,13,180600,0.38,0.42,0.38,0.42,-0.01,2021-03-25
078552,6000,1,7980,1.33,1.33,1.33,1.33,0.0,2021-03-25
078553,820000,18,318300,0.41,0.41,0.37,0.37,-0.07,2021-03-25
078554,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078555,224000,12,114860,0.54,0.54,0.49,0.49,0.0,2021-03-25
078556,37000,3,80800,2.15,2.2,2.15,2.2,0.0,2021-03-25
078557,117000,3,97840,0.88,0.88,0.82,0.82,-0.06,2021-03-25
078558,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078559,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078560,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078561,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078562,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078563,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078564,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078565,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078566,20000,2,26400,1.32,1.32,1.32,1.32,-0.04,2021-03-25
078567,109000,4,217670,1.8,2.06,1.8,2.01,0.12,2021-03-25
078568,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078569,85000,4,55800,0.7,0.7,0.6,0.6,-0.06,2021-03-25
078570,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078571,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078572,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078573,90000,7,81950,0.86,0.97,0.85,0.97,0.09,2021-03-25
078574,142000,11,114150,0.72,0.86,0.72,0.84,0.06,2021-03-25
078575,127000,9,230110,1.7,1.95,1.7,1.93,0.05,2021-03-25
078576,20000,4,43120,2.05,2.23,2.05,2.23,-0.01,2021-03-25
078577,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078578,4000,3,8770,2.34,2.34,2.13,2.13,-0.19,2021-03-25
078579,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078580,82000,6,81220,1.07,1.07,0.95,0.95,-0.1,2021-03-25
078581,212000,8,305900,1.44,1.53,1.44,1.51,-0.06,2021-03-25
078582,154000,12,314720,2.11,2.15,1.93,2.15,0.27,2021-03-25
078583,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078584,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078585,257000,36,739850,3.2,3.3,2.55,2.58,-0.6,2021-03-25
078586,260000,25,830490,3.61,3.61,2.93,2.93,-0.54,2021-03-25
078587,401000,15,277460,0.68,0.71,0.67,0.69,0.02,2021-03-25
078588,171000,4,280860,1.66,1.66,1.64,1.64,-0.16,2021-03-25
078589,24000,4,46810,2.03,2.03,1.83,1.86,-0.16,2021-03-25
078590,670000,10,585450,0.85,0.97,0.78,0.97,0.1,2021-03-25
078591,383000,9,463390,1.17,1.38,1.17,1.36,0.1,2021-03-25
078592,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078593,141000,4,104300,0.74,0.76,0.69,0.69,-0.13,2021-03-25
078594,160000,7,238900,1.5,1.52,1.39,1.39,0.01,2021-03-25
078595,40000,3,22100,0.55,0.56,0.55,0.55,0.0,2021-03-25
078596,210000,3,96600,0.46,0.46,0.46,0.46,0.03,2021-03-25
078597,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078598,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078599,750000,28,489010,0.53,0.7,0.53,0.65,0.0,2021-03-25
078600,56000,7,71320,1.3,1.3,1.2,1.2,-0.13,2021-03-25
078601,369000,20,464920,1.32,1.32,1.17,1.17,-0.23,2021-03-25
078602,5000,1,2250,0.45,0.45,0.45,0.45,-0.01,2021-03-25
078603,190000,2,136700,0.77,0.77,0.71,0.71,-0.06,2021-03-25
078604,120000,3,28100,0.26,0.26,0.23,0.23,0.0,2021-03-25
078605,150000,3,94300,0.63,0.63,0.62,0.62,-0.06,2021-03-25
078606,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078607,142000,5,305870,2.19,2.25,2.14,2.14,0.01,2021-03-25
078608,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078609,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078610,466000,74,393540,0.88,0.93,0.81,0.93,0.05,2021-03-25
078611,59000,4,23510,0.41,0.41,0.37,0.39,0.0,2021-03-25
078612,27000,2,26610,1.01,1.01,0.98,0.98,0.0,2021-03-25
078613,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078614,240000,8,438590,1.72,1.89,1.72,1.89,0.26,2021-03-25
078615,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078616,391000,6,363710,0.91,0.97,0.89,0.89,-0.01,2021-03-25
078617,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078618,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078619,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078620,8000,2,1290,0.16,0.17,0.16,0.17,-0.05,2021-03-25
078621,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078622,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078623,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078624,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078625,16000,3,53420,3.34,3.34,3.32,3.32,0.0,2021-03-25
078626,5000,1,36750,7.35,7.35,7.35,7.35,-0.95,2021-03-25
078627,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078628,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078629,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078630,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078631,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078632,23000,5,65160,2.79,3.22,2.79,3.22,0.0,2021-03-25
078633,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078634,1000,1,550,0.55,0.55,0.55,0.55,0.0,2021-03-25
078635,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078636,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078637,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078638,82000,4,91770,1.09,1.2,1.09,1.17,-0.04,2021-03-25
078639,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078640,201000,19,1064850,5.7,5.7,5.1,5.25,-0.85,2021-03-25
078641,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078642,10000,1,76000,7.6,7.6,7.6,7.6,0.0,2021-03-25
078643,15000,3,72470,4.94,4.94,4.76,4.81,-0.49,2021-03-25
078644,166000,20,788340,4.97,5.2,4.54,4.54,-0.76,2021-03-25
078645,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078646,11000,1,11990,1.09,1.09,1.09,1.09,-0.1,2021-03-25
078647,36000,3,40640,1.22,1.22,1.09,1.09,-0.23,2021-03-25
078648,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078649,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078650,50000,3,15000,0.31,0.31,0.29,0.3,-0.02,2021-03-25
078651,1022000,14,388360,0.38,0.38,0.38,0.38,-0.02,2021-03-25
078652,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078653,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078654,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078655,220000,4,96530,0.43,0.44,0.43,0.44,0.02,2021-03-25
078656,6000,3,11240,1.94,1.94,1.78,1.78,-0.3,2021-03-25
078657,443000,14,328470,0.85,0.85,0.72,0.76,-0.1,2021-03-25
078658,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078659,55000,9,57080,0.99,1.08,0.99,1.05,0.09,2021-03-25
078660,45000,5,31590,0.68,0.82,0.68,0.82,0.0,2021-03-25
078661,8000,6,114700,14.6,14.6,12.5,12.5,-0.5,2021-03-25
078662,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078663,296000,8,708710,2.55,2.55,2.39,2.4,-0.42,2021-03-25
078664,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078665,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078666,41000,1,27470,0.67,0.67,0.67,0.67,0.0,2021-03-25
078667,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078668,21000,4,26690,1.27,1.3,1.26,1.26,-0.06,2021-03-25
078669,10000,2,13080,1.28,1.32,1.28,1.32,-0.13,2021-03-25
078670,10000,6,12860,1.24,1.31,1.24,1.29,-0.05,2021-03-25
078671,53000,8,59240,1.16,1.17,1.08,1.11,-0.11,2021-03-25
078672,5000,1,7850,1.57,1.57,1.57,1.57,-0.1,2021-03-25
078673,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078674,210000,3,158900,0.75,0.91,0.75,0.87,0.06,2021-03-25
078675,15000,2,40950,2.73,2.73,2.73,2.73,-0.47,2021-03-25
078676,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078677,55000,5,348000,6.35,6.45,6.0,6.0,-0.7,2021-03-25
078678,343000,9,453610,1.46,1.46,1.25,1.25,-0.19,2021-03-25
078679,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078680,180000,3,900000,5.0,5.0,5.0,5.0,0.13,2021-03-25
078681,68000,14,269260,4.35,4.54,3.56,3.56,-0.55,2021-03-25
078682,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078683,832000,16,486890,0.48,0.61,0.48,0.56,0.0,2021-03-25
078684,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078685,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078686,7000,1,15960,2.28,2.28,2.28,2.28,-0.12,2021-03-25
078687,24000,1,27120,1.13,1.13,1.13,1.13,0.0,2021-03-25
078688,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078689,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078690,5000,1,75500,15.1,15.1,15.1,15.1,0.0,2021-03-25
078691,1000,1,23700,23.7,23.7,23.7,23.7,-1.3,2021-03-25
078692,5000,3,18980,4.44,4.44,3.3,3.3,-1.35,2021-03-25
078693,1000,1,3360,3.36,3.36,3.36,3.36,-0.1,2021-03-25
078694,21000,3,44620,2.32,2.32,2.11,2.11,-0.3,2021-03-25
078695,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078696,295000,14,196800,0.68,0.68,0.55,0.55,-0.11,2021-03-25
078697,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078698,98000,13,77560,0.77,0.84,0.77,0.8,-0.03,2021-03-25
078699,403000,28,117080,0.3,0.31,0.27,0.3,-0.03,2021-03-25
078700,26000,2,16180,0.63,0.63,0.61,0.61,-0.03,2021-03-25
078701,5000,1,12700,2.54,2.54,2.54,2.54,-0.28,2021-03-25
078702,82000,13,188660,2.38,2.38,2.04,2.07,-0.23,2021-03-25
078703,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078704,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078705,139000,4,62510,0.45,0.45,0.43,0.43,-0.03,2021-03-25
078706,40000,3,11300,0.29,0.29,0.28,0.28,0.0,2021-03-25
078707,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078708,124000,2,73440,0.56,0.6,0.56,0.6,0.02,2021-03-25
078709,27000,3,16090,0.57,0.6,0.57,0.6,-0.01,2021-03-25
078710,22000,3,40280,1.86,1.86,1.74,1.74,-0.32,2021-03-25
078711,3000,1,11820,3.94,3.94,3.94,3.94,-0.17,2021-03-25
078712,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078713,16000,11,27200,1.72,1.72,1.69,1.69,-0.21,2021-03-25
078714,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078715,90000,1,25200,0.28,0.28,0.28,0.28,0.0,2021-03-25
078716,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078717,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078718,60000,6,36700,0.6,0.63,0.6,0.63,0.08,2021-03-25
078719,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078720,120000,3,162800,1.32,1.36,1.32,1.36,-0.07,2021-03-25
078721,10000,1,17000,1.7,1.7,1.7,1.7,0.0,2021-03-25
078722,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078723,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078724,61000,5,51650,0.85,0.85,0.84,0.84,-0.01,2021-03-25
078725,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078726,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078727,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078728,55000,3,11350,0.21,0.22,0.2,0.22,-0.02,2021-03-25
078729,340000,8,181600,0.58,0.59,0.5,0.5,-0.07,2021-03-25
078730,330000,5,244200,0.74,0.78,0.72,0.72,-0.03,2021-03-25
078731,230000,17,179850,0.79,0.83,0.7,0.7,-0.08,2021-03-25
078732,217000,18,137660,0.53,0.65,0.53,0.65,0.07,2021-03-25
078733,100000,2,70500,0.7,0.71,0.7,0.71,0.06,2021-03-25
078734,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078735,20000,1,25400,1.27,1.27,1.27,1.27,-0.06,2021-03-25
078736,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078737,6000,2,14400,2.9,2.9,2.3,2.3,-0.39,2021-03-25
078738,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078739,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078740,71000,1,82360,1.16,1.16,1.16,1.16,0.03,2021-03-25
078741,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078742,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078743,70000,3,165200,2.37,2.37,2.33,2.34,0.0,2021-03-25
078744,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078745,100000,1,294000,2.94,2.94,2.94,2.94,0.0,2021-03-25
078746,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078747,50000,1,36500,0.73,0.73,0.73,0.73,-0.05,2021-03-25
078748,482000,9,441580,0.88,1.0,0.88,0.89,-0.14,2021-03-25
078749,35000,6,51400,1.47,1.54,1.4,1.5,-0.05,2021-03-25
078750,122000,14,93600,0.78,0.82,0.72,0.81,-0.03,2021-03-25
078751,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078752,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078753,93000,6,363530,4.06,4.06,3.74,3.91,-0.67,2021-03-25
078754,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078755,70000,3,72400,1.04,1.04,1.03,1.03,0.0,2021-03-25
078756,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078757,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078758,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078759,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078760,1000,1,1060,1.06,1.06,1.06,1.06,0.01,2021-03-25
078761,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078762,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078763,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078764,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078765,1491000,23,1238060,0.68,0.86,0.68,0.86,0.21,2021-03-25
078766,85000,3,16100,0.18,0.2,0.18,0.2,-0.02,2021-03-25
078767,95000,4,36500,0.4,0.4,0.38,0.38,-0.07,2021-03-25
078768,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078769,216000,6,203940,0.96,0.96,0.94,0.96,-0.03,2021-03-25
078770,5000,1,850,0.17,0.17,0.17,0.17,0.0,2021-03-25
078771,52000,2,29340,0.54,0.6,0.54,0.6,0.03,2021-03-25
078772,15000,1,41250,2.75,2.75,2.75,2.75,0.0,2021-03-25
078773,150000,8,495310,3.56,3.64,3.03,3.21,-0.72,2021-03-25
078774,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078775,30000,3,18700,0.63,0.63,0.59,0.59,-0.06,2021-03-25
078776,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078777,10000,1,39200,3.92,3.92,3.92,3.92,0.0,2021-03-25
078778,237000,14,462280,2.19,2.19,1.79,1.79,-0.45,2021-03-25
078779,1392000,16,2115850,1.58,1.58,1.43,1.43,-0.19,2021-03-25
078780,52000,2,29260,0.58,0.58,0.55,0.55,-0.07,2021-03-25
078781,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078782,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078783,24000,5,139800,5.95,6.0,5.6,6.0,0.1,2021-03-25
078784,22000,3,410800,18.9,18.9,18.5,18.8,-1.0,2021-03-25
078785,278000,18,1032860,3.83,3.91,3.11,3.11,-0.67,2021-03-25
078786,1000,1,2460,2.46,2.46,2.46,2.46,0.0,2021-03-25
078787,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078788,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078789,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078790,30000,1,57900,1.93,1.93,1.93,1.93,-0.21,2021-03-25
078791,278000,17,379340,1.64,1.64,1.29,1.31,-0.36,2021-03-25
078792,58000,6,208190,4.06,4.06,3.45,3.45,-0.61,2021-03-25
078793,48000,15,43420,0.82,0.96,0.82,0.94,-0.3,2021-03-25
078794,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078795,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078796,600000,3,116000,0.21,0.21,0.18,0.18,-0.05,2021-03-25
078797,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078798,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078799,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078800,390000,42,1073140,2.58,3.04,2.48,2.99,0.49,2021-03-25
078801,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078802,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078803,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078804,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078805,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078806,490000,38,1392990,3.07,3.15,2.68,2.69,-0.63,2021-03-25
078807,21000,3,34210,1.7,1.7,1.57,1.57,-0.15,2021-03-25
078808,10000,1,5800,0.58,0.58,0.58,0.58,0.0,2021-03-25
078809,20000,1,10200,0.51,0.51,0.51,0.51,0.03,2021-03-25
078810,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078811,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078812,27000,6,29070,1.08,1.08,1.05,1.08,-0.06,2021-03-25
078813,3000,1,25800,8.6,8.6,8.6,8.6,0.0,2021-03-25
078814,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078815,10000,1,66500,6.65,6.65,6.65,6.65,0.0,2021-03-25
078816,80000,1,72800,0.91,0.91,0.91,0.91,-0.08,2021-03-25
078817,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078818,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078819,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078820,20000,2,12000,0.6,0.6,0.6,0.6,-0.06,2021-03-25
078821,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078822,10000,1,1600,0.16,0.16,0.16,0.16,0.01,2021-03-25
078823,27000,3,19080,0.7,0.73,0.7,0.7,0.0,2021-03-25
078824,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078825,51000,2,60250,1.18,1.25,1.18,1.25,0.09,2021-03-25
078826,70000,4,37650,0.54,0.57,0.53,0.55,-0.03,2021-03-25
078827,25000,2,35650,1.45,1.45,1.39,1.39,0.0,2021-03-25
078828,214000,3,117400,0.52,0.58,0.52,0.56,0.03,2021-03-25
078829,1000,1,1220,1.22,1.22,1.22,1.22,-0.19,2021-03-25
078830,15000,2,75000,5.0,5.0,5.0,5.0,-0.4,2021-03-25
078831,10000,1,5300,0.53,0.53,0.53,0.53,-0.04,2021-03-25
078832,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078833,76000,2,80720,1.07,1.07,1.04,1.04,0.09,2021-03-25
078834,2000,1,580,0.29,0.29,0.29,0.29,0.0,2021-03-25
078835,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078836,20000,1,11200,0.56,0.56,0.56,0.56,0.0,2021-03-25
078837,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078838,204000,17,229270,1.3,1.3,1.09,1.1,-0.18,2021-03-25
078839,10000,1,15200,1.52,1.52,1.52,1.52,0.0,2021-03-25
078840,50000,1,31000,0.62,0.62,0.62,0.62,-0.05,2021-03-25
078841,612000,19,507770,0.84,0.85,0.78,0.8,-0.12,2021-03-25
078842,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078843,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078844,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078845,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078846,115000,8,150860,1.23,1.33,1.23,1.29,0.09,2021-03-25
078847,178000,12,248950,1.34,1.43,1.34,1.39,0.07,2021-03-25
078848,1236000,56,682100,0.46,0.58,0.46,0.57,0.07,2021-03-25
078849,20000,1,29800,1.49,1.49,1.49,1.49,0.0,2021-03-25
078850,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078851,50000,4,54340,1.13,1.13,0.99,0.99,-0.14,2021-03-25
078852,30000,3,159800,5.5,5.55,4.93,5.55,-0.65,2021-03-25
078853,162000,8,615830,3.84,3.88,3.67,3.67,-0.43,2021-03-25
078854,437000,22,443500,1.07,1.07,0.93,0.93,-0.08,2021-03-25
078855,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078856,117000,6,517260,4.39,4.66,4.39,4.52,0.02,2021-03-25
078857,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078858,80000,8,78300,0.94,1.06,0.94,1.06,0.03,2021-03-25
078859,716000,26,635260,0.9,0.91,0.85,0.86,-0.14,2021-03-25
078860,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078861,2000,1,7000,3.5,3.5,3.5,3.5,-0.46,2021-03-25
078862,52000,2,62970,1.21,1.26,1.21,1.26,0.0,2021-03-25
078863,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078864,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078865,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078866,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078867,6000,3,4900,0.78,0.84,0.78,0.83,-0.03,2021-03-25
078868,20000,2,14800,0.74,0.74,0.74,0.74,-0.23,2021-03-25
078869,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078870,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078871,214000,7,391940,1.78,1.9,1.78,1.81,0.09,2021-03-25
078872,120000,4,72400,0.61,0.61,0.59,0.59,0.01,2021-03-25
078873,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078874,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078875,147000,17,157660,0.97,1.18,0.97,1.17,0.13,2021-03-25
078876,110000,2,174600,1.59,1.59,1.56,1.56,0.0,2021-03-25
078877,67000,5,118940,1.81,1.88,1.7,1.84,0.2,2021-03-25
078878,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
078879,370000,24,704300,2.04,2.04,1.86,1.94,-0.15,2021-03-25
